group,feature,topk,tau,n_pos,pos_hit_rate,mean_act,median_act,p75_act,max_act
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,850,16,0.3966566189697809,5,0.4,0.36688584089279175,0.3190476894378662,0.6007466912269592,0.6964412927627563
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,957,16,0.3966566189697809,5,0.0,-0.1652681827545166,-0.21372821927070618,-0.09358961880207062,0.21992015838623047
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,357,16,0.3966566189697809,5,0.4,0.40551042556762695,0.2838985323905945,0.40524500608444214,0.9893426299095154
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,572,16,0.3966566189697809,5,0.4,0.23889502882957458,0.03302421793341637,0.5001250505447388,0.8333331346511841
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,1801,16,0.3966566189697809,5,1.0,1.2701547145843506,1.2665377855300903,1.321770191192627,1.5539262294769287
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,630,16,0.3966566189697809,5,1.0,2.2085227966308594,2.1325743198394775,2.230461359024048,2.5202698707580566
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,1108,16,0.3966566189697809,5,1.0,0.7495096325874329,0.718399167060852,0.8156781792640686,0.9859203100204468
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,33,16,0.3966566189697809,5,0.0,-0.04766678065061569,-0.06738593429327011,0.20519667863845825,0.3076554536819458
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,103,16,0.3966566189697809,5,0.0,0.12111859023571014,0.14034944772720337,0.1456894725561142,0.224601149559021
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,1172,16,0.3966566189697809,5,0.0,-0.19759489595890045,-0.15171769261360168,-0.13364450633525848,-0.09395965933799744
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,1217,16,0.3966566189697809,5,0.0,-0.44898104667663574,-0.49927905201911926,-0.32833197712898254,-0.27464497089385986
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,719,16,0.3966566189697809,5,0.0,-0.12350006401538849,-0.26934921741485596,-0.01543036475777626,0.37783679366111755
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,594,16,0.3966566189697809,5,1.0,1.2814875841140747,1.2959007024765015,1.302661418914795,1.3723728656768799
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,618,16,0.3966566189697809,5,0.8,0.6098412871360779,0.6923975348472595,0.7831835150718689,0.8332005739212036
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,1002,16,0.3966566189697809,5,0.6,0.8530227541923523,0.7422487139701843,1.3690218925476074,1.8686766624450684
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,646,16,0.3966566189697809,5,0.0,-0.25256627798080444,-0.36099088191986084,-0.09518018364906311,0.08046147227287292
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,871,16,0.3966566189697809,5,1.0,0.9909246563911438,1.024584174156189,1.4733408689498901,1.5251446962356567
bsae_512_2048_512__Er0_Dr2_k16_ep16_20251130-051124__k16,1941,16,0.3966566189697809,5,0.2,0.17835749685764313,0.12390795350074768,0.2099345326423645,0.733866810798645
