group,feature,topk,tau,n_pos,pos_hit_rate,mean_act,median_act,p75_act,max_act
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,309,16,0.7293358858994066,5,0.2,0.46971362829208374,0.35451093316078186,0.4744563698768616,1.0976171493530273
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,854,16,0.7293358858994066,5,0.8,1.1009101867675781,1.2539045810699463,1.3303738832473755,1.9672980308532715
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1207,16,0.7293358858994066,5,0.4,0.6259759664535522,0.26278597116470337,0.9869526028633118,1.8645431995391846
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,286,16,0.7293358858994066,5,0.4,0.7043368816375732,0.5908485651016235,0.964587390422821,1.0369497537612915
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,793,16,0.7293358858994066,5,0.2,0.2643028497695923,0.3142869174480438,0.39404237270355225,0.7652454376220703
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1832,16,0.7293358858994066,5,1.0,10.88093090057373,11.03225326538086,11.105039596557617,11.329412460327148
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1231,16,0.7293358858994066,5,0.4,0.292181134223938,-0.06760816276073456,0.8591697812080383,1.0420114994049072
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1056,16,0.7293358858994066,5,1.0,1.456108808517456,1.2831110954284668,1.403236746788025,2.466780424118042
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1662,16,0.7293358858994066,5,0.6,0.8618453741073608,0.7757270336151123,1.476935625076294,1.7653241157531738
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1922,16,0.7293358858994066,5,0.2,0.46106958389282227,0.39139699935913086,0.6050835847854614,0.7618227601051331
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1553,16,0.7293358858994066,5,0.2,0.10767848789691925,-0.054791390895843506,0.392653226852417,0.7340103983879089
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1712,16,0.7293358858994066,5,0.6,1.0931988954544067,0.9386532306671143,1.4038463830947876,2.7733259201049805
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,274,16,0.7293358858994066,5,1.0,3.2674312591552734,3.335554361343384,3.3525354862213135,3.725548028945923
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1222,16,0.7293358858994066,5,1.0,4.729544162750244,4.73941707611084,4.892304420471191,4.942723274230957
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1741,16,0.7293358858994066,5,0.2,0.4641239047050476,0.3149828314781189,0.5154475569725037,1.210164189338684
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,167,16,0.7293358858994066,5,0.8,1.1907681226730347,1.2557172775268555,1.3818527460098267,1.6666420698165894
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,273,16,0.7293358858994066,5,1.0,2.2855746746063232,2.229248523712158,2.414633274078369,2.731686592102051
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1180,16,0.7293358858994066,5,0.6,0.793157696723938,0.7681922912597656,0.7976430058479309,1.35922110080719
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1600,16,0.7293358858994066,5,0.6,1.0940988063812256,0.8156154751777649,1.2331314086914062,2.0915117263793945
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,2021,16,0.7293358858994066,5,0.8,0.9978758096694946,0.9910764694213867,1.4205244779586792,1.7061915397644043
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,327,16,0.7293358858994066,5,0.6,1.0144649744033813,0.823339581489563,1.7151159048080444,2.851290702819824
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,494,16,0.7293358858994066,5,0.6,1.0758427381515503,1.064558744430542,1.3282274007797241,1.8286114931106567
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,438,16,0.7293358858994066,5,0.2,0.6100029349327087,0.5503694415092468,0.6332674026489258,0.7658859491348267
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1733,16,0.7293358858994066,5,0.6,0.7615054249763489,0.8813568949699402,1.0316649675369263,1.2639682292938232
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1642,16,0.7293358858994066,5,0.4,0.6430837512016296,0.6834138035774231,0.8926526308059692,0.8999938368797302
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,845,16,0.7293358858994066,5,0.2,0.8617366552352905,0.30037665367126465,0.34910640120506287,3.466874837875366
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,813,16,0.7293358858994066,5,0.8,2.2101924419403076,1.9274380207061768,1.9395434856414795,4.6979451179504395
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1836,16,0.7293358858994066,5,0.8,1.1559735536575317,0.964263916015625,1.2895797491073608,2.128856897354126
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,794,16,0.7293358858994066,5,0.2,0.5562846660614014,0.5608832240104675,0.631970226764679,0.919143557548523
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,726,16,0.7293358858994066,5,0.6,1.298121690750122,1.6622869968414307,1.844710111618042,2.264932632446289
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1555,16,0.7293358858994066,5,0.4,0.5815877914428711,0.5484238266944885,0.7445967197418213,0.7709808349609375
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,466,16,0.7293358858994066,5,1.0,2.839520215988159,2.6458327770233154,3.242692470550537,3.9411561489105225
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1627,16,0.7293358858994066,5,1.0,3.7939772605895996,3.899171829223633,4.417774677276611,5.572697162628174
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,674,16,0.7293358858994066,5,0.0,0.23801103234291077,0.23212838172912598,0.31170034408569336,0.4034002423286438
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,826,16,0.7293358858994066,5,0.8,0.9405595660209656,0.9075264930725098,0.9248334169387817,1.4658316373825073
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1641,16,0.7293358858994066,5,0.6,0.7182809710502625,0.8242934942245483,0.8858594298362732,1.276618480682373
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,834,16,0.7293358858994066,5,0.8,1.2948391437530518,1.121066689491272,1.5954242944717407,2.389876365661621
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1577,16,0.7293358858994066,5,0.8,2.2457315921783447,2.473496437072754,2.9859066009521484,3.611178159713745
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1447,16,0.7293358858994066,5,0.2,0.6136189699172974,0.5670515298843384,0.6567801237106323,0.8647653460502625
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1023,16,0.7293358858994066,5,1.0,2.1641781330108643,2.447421073913574,2.6991567611694336,3.161224126815796
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1405,16,0.7293358858994066,5,0.0,-0.10021157562732697,0.2160816192626953,0.3634927570819855,0.4197803735733032
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1317,16,0.7293358858994066,5,0.6,1.242982268333435,1.4789564609527588,1.6594951152801514,2.0448451042175293
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1728,16,0.7293358858994066,5,1.0,3.7610156536102295,3.7215323448181152,3.788992404937744,4.208474159240723
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,25,16,0.7293358858994066,5,1.0,1.4674606323242188,1.5806541442871094,1.7128851413726807,1.9512932300567627
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,153,16,0.7293358858994066,5,0.0,-0.018952155485749245,-0.018309667706489563,0.23811832070350647,0.4288440942764282
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,953,16,0.7293358858994066,5,0.8,2.2484800815582275,2.0872039794921875,2.3338868618011475,4.3560051918029785
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,803,16,0.7293358858994066,5,1.0,8.618144035339355,8.641034126281738,8.69166374206543,9.243721961975098
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,535,16,0.7293358858994066,5,1.0,5.069878578186035,5.070597171783447,5.448652267456055,5.451726913452148
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,691,16,0.7293358858994066,5,0.4,0.6257010698318481,0.16004203259944916,1.8213144540786743,1.822996735572815
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1472,16,0.7293358858994066,5,1.0,4.288136005401611,4.231443405151367,4.541477203369141,4.620317459106445
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,957,16,0.7293358858994066,5,1.0,2.6040472984313965,2.8728654384613037,3.0526509284973145,3.202996015548706
bsae_512_2048_512__Er2_Dr0_k16_ep16_20251129-183808__k16,1069,16,0.7293358858994066,5,0.4,0.7427717447280884,0.6488028764724731,1.200814962387085,1.311452865600586
